arm	source_label	target_id	budget	run_time	rep	success	terminal_count	trigger_time_s	trigger_time_kind	trigger_execs	execs_done	execs_per_sec	reached	accepted_non_trigger	saved_non_trigger	spec_lifted	heuristic_lifted	manual_lifted	strict_pretrigger_guidance	binding_signal_status	source_path
formtrig	typedops64	GPAC_3403	12	12		true	1	2.401	afl_crash_filename_exact	8	32	2.58	32	3	3	11	0	0	true	pass	/home/cwh/FORMTRIG/artifacts/formtrig_native_readiness/raw/gpac3403_b13_scal_ref_payload_endpoint_gate_smoke_20260620T030127Z/formtrig_gate/gate_summary.csv
