source_label	target_id	baseline	budget	rep	success	trigger_time_s	terminal_count	first_reach_time_s	first_reach_count	first_trigger_time_s	latest_reached	latest_triggered	pretrigger_binary_flat	pretrigger_binary_reason	reach_to_trigger_gap_s	run_record
aflpp_family_600s_3rep	PDF003	aflplusplus_cmplog	600	1	false		0	90.0	990		36597	0	true	first_reach_snapshot_has_R_without_T		/home/cwh/FORMTRIG/artifacts/formtrig_native_readiness/raw/pdf003_validated_short_600s_3rep_baselines/runs/aflplusplus_cmplog_600s_rep1/run_record.json
aflpp_family_600s_3rep	PDF003	aflplusplus_cmplog	600	2	false		0	90.0	1452		26518	0	true	first_reach_snapshot_has_R_without_T		/home/cwh/FORMTRIG/artifacts/formtrig_native_readiness/raw/pdf003_validated_short_600s_3rep_baselines/runs/aflplusplus_cmplog_600s_rep2/run_record.json
aflpp_family_600s_3rep	PDF003	aflplusplus_cmplog	600	3	false		0	90.0	587		56244	0	true	first_reach_snapshot_has_R_without_T		/home/cwh/FORMTRIG/artifacts/formtrig_native_readiness/raw/pdf003_validated_short_600s_3rep_baselines/runs/aflplusplus_cmplog_600s_rep3/run_record.json
aflpp_family_600s_3rep	PDF003	aflplusplus_vanilla	600	1	false		0	90.0	560		119802	0	true	first_reach_snapshot_has_R_without_T		/home/cwh/FORMTRIG/artifacts/formtrig_native_readiness/raw/pdf003_validated_short_600s_3rep_baselines/runs/aflplusplus_vanilla_600s_rep1/run_record.json
aflpp_family_600s_3rep	PDF003	aflplusplus_vanilla	600	2	false		0	90.0	2215		66966	0	true	first_reach_snapshot_has_R_without_T		/home/cwh/FORMTRIG/artifacts/formtrig_native_readiness/raw/pdf003_validated_short_600s_3rep_baselines/runs/aflplusplus_vanilla_600s_rep2/run_record.json
aflpp_family_600s_3rep	PDF003	aflplusplus_vanilla	600	3	false		0	90.0	8883		104348	0	true	first_reach_snapshot_has_R_without_T		/home/cwh/FORMTRIG/artifacts/formtrig_native_readiness/raw/pdf003_validated_short_600s_3rep_baselines/runs/aflplusplus_vanilla_600s_rep3/run_record.json
aflpp_family_600s_3rep	PDF003	redqueen_operand	600	1	false		0	90.0	931		88920	0	true	first_reach_snapshot_has_R_without_T		/home/cwh/FORMTRIG/artifacts/formtrig_native_readiness/raw/pdf003_validated_short_600s_3rep_baselines/runs/redqueen_operand_600s_rep1/run_record.json
aflpp_family_600s_3rep	PDF003	redqueen_operand	600	2	false		0	90.0	562		46024	0	true	first_reach_snapshot_has_R_without_T		/home/cwh/FORMTRIG/artifacts/formtrig_native_readiness/raw/pdf003_validated_short_600s_3rep_baselines/runs/redqueen_operand_600s_rep2/run_record.json
aflpp_family_600s_3rep	PDF003	redqueen_operand	600	3	false		0	90.0	565		19939	0	true	first_reach_snapshot_has_R_without_T		/home/cwh/FORMTRIG/artifacts/formtrig_native_readiness/raw/pdf003_validated_short_600s_3rep_baselines/runs/redqueen_operand_600s_rep3/run_record.json
