manifest,target_id,status,experiment_ready,pretrigger_lift_guidance_ready,diagnosis,progress_status,has_non_trigger_progress,non_trigger_progress,saved_non_trigger_progress,saved_triggered_progress,execs_done,reached,triggered,queued_progress,spec_lifted,heuristic_lifted,manual_lifted,d_f_constant,out_dir,log
"/home/cwh/FORMTRIG/artifacts/formtrig_native_readiness/manifests/PDF016.native_b4_parser_gen_distance.600s.manifest","PDF016","ok","true","true","queued_tc_rooted_progress","progress_queued","true",2,2,0,1702,1661,0,2,414,0,0,"false","/home/cwh/FORMTRIG/artifacts/formtrig_native_readiness/raw/pdf016_validated_short_600s_1rep_formtrig/001_PDF016/out","/home/cwh/FORMTRIG/artifacts/formtrig_native_readiness/raw/pdf016_validated_short_600s_1rep_formtrig/001_PDF016/batch_run.log"
