source_label	target_id	baseline	budget	rep	success	trigger_time_s	terminal_count	first_reach_time_s	first_reach_count	first_trigger_time_s	latest_reached	latest_triggered	reached_without_trigger_count	post_reach_observation_time_s	zero_trigger_reached_snapshots	empirical_trigger_rate_per_reach	rule_of_three_trigger_rate_95_upper_bound	pretrigger_binary_flat	pretrigger_binary_reason	reach_to_trigger_gap_s	live_snapshot	run_record
aflpp_family_600s_1rep	PHP003	aflplusplus_cmplog	600	1	false	NA	0	90.0	3333	NA	29955	0	29955	507.0	19	0.0	0.00010015022533800701	true	first_reach_snapshot_has_R_without_T	NA	false	/home/cwh/FORMTRIG/artifacts/formtrig_native_readiness/raw/php003_validated_short_600s_1rep_baselines_r2/runs/aflplusplus_cmplog_600s/run_record.json
aflpp_family_600s_1rep	PHP003	aflplusplus_vanilla	600	1	false	NA	0	90.0	447	NA	10711	0	10711	507.0	19	0.0	0.0002800858930071889	true	first_reach_snapshot_has_R_without_T	NA	false	/home/cwh/FORMTRIG/artifacts/formtrig_native_readiness/raw/php003_validated_short_600s_1rep_baselines_r2/runs/aflplusplus_vanilla_600s/run_record.json
aflpp_family_600s_1rep	PHP003	redqueen_operand	600	1	false	NA	0	90.0	749	NA	7816	0	7816	507.0	10	0.0	0.00038382804503582393	true	first_reach_snapshot_has_R_without_T	NA	false	/home/cwh/FORMTRIG/artifacts/formtrig_native_readiness/raw/php003_validated_short_600s_1rep_baselines_r2/runs/redqueen_operand_600s/run_record.json
