target_id	baseline	budget	rep	success	trigger_time_s	trigger_time_kind	run_time	execs_done	execs_per_sec	corpus_count	saved_crashes	saved_hangs	magma_reached	magma_triggered	magma_first_reach_time_s	magma_first_trigger_time_s	magma_snapshot_count
LIBCOAP_CVE_2023_35862	aflplusplus_cmplog	1800	1	false	NA	NA	1800	7414238	4119.01	138	0	16	NA	NA	NA	NA	NA
LIBCOAP_CVE_2023_35862	aflplusplus_vanilla	1800	1	false	NA	NA	1800	7233966	4018.87	139	0	20	NA	NA	NA	NA	NA
LIBCOAP_CVE_2023_35862	redqueen_operand	1800	1	false	NA	NA	1800	7902220	4390.10	143	0	15	NA	NA	NA	NA	NA
