manifest,target_id,status,experiment_ready,pretrigger_lift_guidance_ready,diagnosis,progress_status,has_non_trigger_progress,non_trigger_progress,saved_non_trigger_progress,saved_triggered_progress,execs_done,reached,triggered,queued_progress,spec_lifted,heuristic_lifted,manual_lifted,d_f_constant,out_dir,log
"/home/cwh/FORMTRIG/artifacts/formtrig_native_readiness/manifests/PDF003.native_draft_magma_canary.600s.manifest","PDF003","ok","true","true","no_valid_hot_range","not_progressing","false",0,0,0,3611,2449,0,0,396,0,0,"false","/home/cwh/FORMTRIG/artifacts/formtrig_native_readiness/raw/pdf003_validated_short_600s_1rep_formtrig/001_PDF003/out","/home/cwh/FORMTRIG/artifacts/formtrig_native_readiness/raw/pdf003_validated_short_600s_1rep_formtrig/001_PDF003/batch_run.log"
