manifest,target_id,status,experiment_ready,pretrigger_lift_guidance_ready,diagnosis,progress_status,has_non_trigger_progress,non_trigger_progress,saved_non_trigger_progress,saved_triggered_progress,execs_done,reached,triggered,queued_progress,spec_lifted,heuristic_lifted,manual_lifted,d_f_constant,out_dir,log
"/home/cwh/FORMTRIG/artifacts/formtrig_native_readiness/manifests/PDF003.native_draft_magma_canary.600s.manifest","PDF003","ok","true","true","no_new_non_dominated_progress","not_progressing","false",0,0,0,907,417,0,0,164,0,0,"false","/home/cwh/FORMTRIG/artifacts/formtrig_native_readiness/raw/pdf003_fallback_smoke_120s_formtrig/PDF003/out","/home/cwh/FORMTRIG/artifacts/formtrig_native_readiness/raw/pdf003_fallback_smoke_120s_formtrig/PDF003/batch_run.log"
