suite,run,status,reasons,run_time,execs_done,execs_per_sec,reached,terminal_triggered,first_terminal_time_s,first_terminal_time_kind,first_terminal_execs,queued_progress,accepted_non_trigger,saved_non_trigger,saved_triggered,spec_lifted,heuristic_lifted,manual_lifted,experiment_ready,pretrigger_lift_guidance_ready,non_trigger_candidate_lift_delta,lift_delta_only_on_triggered,binding_signal_status,binding_signal_diagnosis,out_dir
"php009_validated_short_600s_1rep","php009_formtrig_600s","pass","ok",600,243121,405.18,54959,37120,"120","formtrig_stats_monitor_upper_bound","",4129,4,4,4125,12362,0,0,"true","true","true","false","pass","triggered","/home/cwh/FORMTRIG/artifacts/formtrig_native_readiness/raw/php009_validated_short_600s_1rep_formtrig/001_PHP009/out/default"
