source_label	target_id	baseline	budget	rep	success	trigger_time_s	terminal_count	first_reach_time_s	first_reach_count	first_trigger_time_s	latest_reached	latest_triggered	pretrigger_binary_flat	pretrigger_binary_reason	reach_to_trigger_gap_s	run_record
libarchive_2936_7200s	LIBARCHIVE_2936	aflplusplus_cmplog	7200	1	true	51.275	0		0		0	0		missing_magma_monitor		/home/cwh/FORMTRIG/artifacts/formtrig_native_readiness/raw/libarchive_2936_matched_7200s_3rep_20260617T070307Z/runs/aflplusplus_cmplog_rep1/run_record.json
libarchive_2936_7200s	LIBARCHIVE_2936	aflplusplus_cmplog	7200	2	true	537.231	0		0		0	0		missing_magma_monitor		/home/cwh/FORMTRIG/artifacts/formtrig_native_readiness/raw/libarchive_2936_matched_7200s_3rep_20260617T070307Z/runs/aflplusplus_cmplog_rep2/run_record.json
libarchive_2936_7200s	LIBARCHIVE_2936	aflplusplus_cmplog	7200	3	true	52.977	0		0		0	0		missing_magma_monitor		/home/cwh/FORMTRIG/artifacts/formtrig_native_readiness/raw/libarchive_2936_matched_7200s_3rep_20260617T070307Z/runs/aflplusplus_cmplog_rep3/run_record.json
libarchive_2936_7200s	LIBARCHIVE_2936	aflplusplus_vanilla	7200	1	true	42.154	0		0		0	0		missing_magma_monitor		/home/cwh/FORMTRIG/artifacts/formtrig_native_readiness/raw/libarchive_2936_matched_7200s_3rep_20260617T070307Z/runs/aflplusplus_vanilla_rep1/run_record.json
libarchive_2936_7200s	LIBARCHIVE_2936	aflplusplus_vanilla	7200	2	true	369.432	0		0		0	0		missing_magma_monitor		/home/cwh/FORMTRIG/artifacts/formtrig_native_readiness/raw/libarchive_2936_matched_7200s_3rep_20260617T070307Z/runs/aflplusplus_vanilla_rep2/run_record.json
libarchive_2936_7200s	LIBARCHIVE_2936	aflplusplus_vanilla	7200	3	true	56.056	0		0		0	0		missing_magma_monitor		/home/cwh/FORMTRIG/artifacts/formtrig_native_readiness/raw/libarchive_2936_matched_7200s_3rep_20260617T070307Z/runs/aflplusplus_vanilla_rep3/run_record.json
libarchive_2936_7200s	LIBARCHIVE_2936	redqueen_operand	7200	1	true	9.456	0		0		0	0		missing_magma_monitor		/home/cwh/FORMTRIG/artifacts/formtrig_native_readiness/raw/libarchive_2936_matched_7200s_3rep_20260617T070307Z/runs/redqueen_operand_rep1/run_record.json
libarchive_2936_7200s	LIBARCHIVE_2936	redqueen_operand	7200	2	true	39.068	0		0		0	0		missing_magma_monitor		/home/cwh/FORMTRIG/artifacts/formtrig_native_readiness/raw/libarchive_2936_matched_7200s_3rep_20260617T070307Z/runs/redqueen_operand_rep2/run_record.json
libarchive_2936_7200s	LIBARCHIVE_2936	redqueen_operand	7200	3	true	32.517	0		0		0	0		missing_magma_monitor		/home/cwh/FORMTRIG/artifacts/formtrig_native_readiness/raw/libarchive_2936_matched_7200s_3rep_20260617T070307Z/runs/redqueen_operand_rep3/run_record.json
