manifest,target_id,status,experiment_ready,pretrigger_lift_guidance_ready,diagnosis,progress_status,has_non_trigger_progress,non_trigger_progress,saved_non_trigger_progress,saved_triggered_progress,execs_done,reached,triggered,queued_progress,spec_lifted,heuristic_lifted,manual_lifted,d_f_constant,out_dir,log
"/home/cwh/FORMTRIG/artifacts/formtrig_native_readiness/manifests/PHP003.native_b4_thumbnail_length.600s.manifest","PHP003","ok","true","true","triggered","triggered","true",2,2,7855,118021,71991,70678,7857,16167,0,0,"false","/home/cwh/FORMTRIG/artifacts/formtrig_native_readiness/raw/php003_native_b4_current_abi_600s_1rep_formtrig_20260619T204624Z/PHP003/out","/home/cwh/FORMTRIG/artifacts/formtrig_native_readiness/raw/php003_native_b4_current_abi_600s_1rep_formtrig_20260619T204624Z/PHP003/batch_run.log"
