source_label	target_id	baseline	budget	rep	success	trigger_time_s	terminal_count	first_reach_time_s	first_reach_count	first_trigger_time_s	latest_reached	latest_triggered	reached_without_trigger_count	post_reach_observation_time_s	zero_trigger_reached_snapshots	empirical_trigger_rate_per_reach	rule_of_three_trigger_rate_95_upper_bound	pretrigger_binary_flat	pretrigger_binary_reason	reach_to_trigger_gap_s	live_snapshot	run_record
aflpp_family_600s_1rep	PDF016	aflplusplus_cmplog	600	1	true	150.0	137	60.0	1	150.0	1306930	137	1306793	90.0	3	0.00010482581316520395	NA	true	first_reach_snapshot_has_R_without_T	90.0	false	/home/cwh/FORMTRIG/artifacts/formtrig_native_readiness/raw/pdf016_validated_short_600s_1rep_baselines/runs/aflplusplus_cmplog_600s/run_record.json
aflpp_family_600s_1rep	PDF016	aflplusplus_vanilla	600	1	true	120.0	178	60.0	1	120.0	1169034	178	1168856	60.0	2	0.00015226246627557453	NA	true	first_reach_snapshot_has_R_without_T	60.0	false	/home/cwh/FORMTRIG/artifacts/formtrig_native_readiness/raw/pdf016_validated_short_600s_1rep_baselines/runs/aflplusplus_vanilla_600s/run_record.json
aflpp_family_600s_1rep	PDF016	redqueen_operand	600	1	true	90.0	122	60.0	1	90.0	2388575	122	2388453	30.0	1	5.107647865359053e-05	NA	true	first_reach_snapshot_has_R_without_T	30.0	false	/home/cwh/FORMTRIG/artifacts/formtrig_native_readiness/raw/pdf016_validated_short_600s_1rep_baselines/runs/redqueen_operand_600s/run_record.json
