target_id	baseline	budget	rep	success	trigger_time_s	trigger_time_kind	run_time	execs_done	execs_per_sec	corpus_count	saved_crashes	saved_hangs	magma_reached	magma_triggered	magma_first_reach_time_s	magma_first_trigger_time_s	magma_snapshot_count
PNG006	aflplusplus_vanilla	7200	1	false	NA	NA	7197	16126501	2240.43	902	1	0	23144616	0	60	NA	240
