source_label	target_id	baseline	budget	rep	success	trigger_time_s	terminal_count	first_reach_time_s	first_reach_count	first_trigger_time_s	latest_reached	latest_triggered	reached_without_trigger_count	post_reach_observation_time_s	zero_trigger_reached_snapshots	empirical_trigger_rate_per_reach	rule_of_three_trigger_rate_95_upper_bound	pretrigger_binary_flat	pretrigger_binary_reason	reach_to_trigger_gap_s	live_snapshot	run_record
aflpp_family_7200s_3rep	PDF003	aflplusplus_cmplog	7200	1	false	NA	0	90.0	796	NA	548533	0	548533	7085.0	239	0.0	5.469133124169375e-06	true	first_reach_snapshot_has_R_without_T	NA	false	artifacts/formtrig_native_readiness/raw/pdf003_matched_7200s_3rep_20260617T224500Z/merged_baselines/runs/aflplusplus_cmplog_7200s_rep1/run_record.json
aflpp_family_7200s_3rep	PDF003	aflplusplus_cmplog	7200	2	false	NA	0	90.0	4898	NA	713533	0	713533	7083.0	238	0.0	4.204430628996837e-06	true	first_reach_snapshot_has_R_without_T	NA	false	artifacts/formtrig_native_readiness/raw/pdf003_matched_7200s_3rep_20260617T224500Z/merged_baselines/runs/aflplusplus_cmplog_7200s_rep2/run_record.json
aflpp_family_7200s_3rep	PDF003	aflplusplus_cmplog	7200	3	false	NA	0	90.0	557	NA	311862	0	311862	7084.0	238	0.0	9.619639455913192e-06	true	first_reach_snapshot_has_R_without_T	NA	false	artifacts/formtrig_native_readiness/raw/pdf003_matched_7200s_3rep_20260617T224500Z/merged_baselines/runs/aflplusplus_cmplog_7200s_rep3/run_record.json
aflpp_family_7200s_3rep	PDF003	aflplusplus_vanilla	7200	1	false	NA	0	90.0	8659	NA	253025	0	253025	7085.0	239	0.0	1.1856535915423377e-05	true	first_reach_snapshot_has_R_without_T	NA	false	artifacts/formtrig_native_readiness/raw/pdf003_matched_7200s_3rep_20260617T224500Z/merged_baselines/runs/aflplusplus_vanilla_7200s_rep1/run_record.json
aflpp_family_7200s_3rep	PDF003	aflplusplus_vanilla	7200	2	false	NA	0	90.0	558	NA	24240	0	24240	7084.0	239	0.0	0.00012376237623762376	true	first_reach_snapshot_has_R_without_T	NA	false	artifacts/formtrig_native_readiness/raw/pdf003_matched_7200s_3rep_20260617T224500Z/merged_baselines/runs/aflplusplus_vanilla_7200s_rep2/run_record.json
aflpp_family_7200s_3rep	PDF003	aflplusplus_vanilla	7200	3	true	5670.0	1	90.0	5973	5670.0	295620	1	295619	5580.0	186	3.3827210608213246e-06	NA	true	first_reach_snapshot_has_R_without_T	5580.0	false	artifacts/formtrig_native_readiness/raw/pdf003_matched_7200s_3rep_20260617T224500Z/merged_baselines/runs/aflplusplus_vanilla_7200s_rep3/run_record.json
aflpp_family_7200s_3rep	PDF003	redqueen_operand	7200	1	false	NA	0	90.0	7383	NA	654054	0	654054	7086.0	234	0.0	4.586777238576631e-06	true	first_reach_snapshot_has_R_without_T	NA	false	artifacts/formtrig_native_readiness/raw/pdf003_matched_7200s_3rep_20260617T224500Z/merged_baselines/runs/redqueen_operand_7200s_rep1/run_record.json
aflpp_family_7200s_3rep	PDF003	redqueen_operand	7200	2	true	4530.0	18	90.0	559	4530.0	349583	18	349565	4440.0	148	5.148991798800285e-05	NA	true	first_reach_snapshot_has_R_without_T	4440.0	false	artifacts/formtrig_native_readiness/raw/pdf003_matched_7200s_3rep_20260617T224500Z/merged_baselines/runs/redqueen_operand_7200s_rep2/run_record.json
aflpp_family_7200s_3rep	PDF003	redqueen_operand	7200	3	false	NA	0	90.0	557	NA	344671	0	344671	7084.0	238	0.0	8.703952464814272e-06	true	first_reach_snapshot_has_R_without_T	NA	false	artifacts/formtrig_native_readiness/raw/pdf003_matched_7200s_3rep_20260617T224500Z/merged_baselines/runs/redqueen_operand_7200s_rep3/run_record.json
