target_id	baseline	budget	rep	success	trigger_time_s	trigger_time_kind	run_time	execs_done	execs_per_sec	corpus_count	saved_crashes	saved_hangs	magma_reached	magma_triggered	magma_first_reach_time_s	magma_first_trigger_time_s	magma_snapshot_count
GPAC_3403	aflplusplus_cmplog	600	1	false	NA	NA	600	6907	11.51	247	0	1	0	0	NA	NA	NA
GPAC_3403	aflplusplus_vanilla	600	1	false	NA	NA	600	6900	11.50	226	0	0	0	0	NA	NA	NA
GPAC_3403	redqueen_operand	600	1	false	NA	NA	600	13654	22.75	308	0	0	0	0	NA	NA	NA
GPAC_3403	redqueen_operand	600	1	false	NA	NA	2	0	NA	0	0	0	0	0	NA	NA	NA
